PromEnh,PromOnly
HIF3A,UBE2Q1
MYO5B,ACTR3C
KIAA1551,RPL26
IGFN1,CDK19
SLN,FLT4
PRDM8,CDK14
NAGA,VAT1
DEPDC5,KLF11
HAPLN2,RABGAP1L
STK16,CNPY1
ATP6V1B2,ANKRD65
MYL3,DPH1
DNAH17,HFM1
SYN2,SLC34A2
DRD2,ZFP90
RGL3,SPRYD7
MOB2,FSTL5
ERVFRD-1,TFEC
ITPR3,SLC12A6
SLC35B4,GATAD1
TMEM181,LILRA2
TMEM63A,SHOX2
DESI2,DAZAP2
TGM1,ZBTB2
KBTBD2,NAV3
FAM53A,WARS
GABRR2,CDH1
CTDSP2,EXOSC4
NFKB1,ACOT13
GLDN,MTIF2
IFI16,CLK3
TACSTD1,BTBD17
CACNA1H,CPLX3
EFEMP1,TCERG1
HIF1AN,ROBO4
MAP3K13,ZNF831
PLEKHA8,ZNF490
INSIG2,LSM1
CSGALNACT1,QTRTD1
PRB3,CUZD1
HSPG2,PCID2
PLCD4,FCHO1
ABCB6,EIF4H
MMP2,PHF7
NAT9,IDS
PLIN3,EMC7
FCER1A,TUBB
SMTN,TMOD2
CNN3,HEPACAM2
CERS1,MGAT5B
SH2D3C,TBC1D16
CARNS1,KLF4
CROCC,FAM19A1
GGT1,CCL18
PPTC7,MYPOP
CYTH4,ZNF696
ATG3,RAB4B
MEPCE,TMEM189
ACLY,B2M
HSD11B1L,CLEC10A
PPP1R17,C1GALT1C1
GJC2,RNF133
ZC3H12D,HPS1
TSSC1,ZNF205
CMTR1,RGS9
EGFL8,H3F3A
ZNF721,CDH15
SCP2D1,RNF113A
SP1,PCDHGA6
AIP,HIST1H2AL
NSUN4,PKLR
NDFIP2,AKR1D1
PALM3,NDUFB10
BACH1,TPGS1
ERMP1,TRAPPC8
PDE8B,TLCD1
HNRNPLL,SOX3
PSMD11,CA12
C7orf61,MAP9
CDPF1,TULP4
HKDC1,EPAS1
KCNH8,DCAF15
ESRRA,S100A16
EBP,CDK12
METRNL,ACTL7B
EVA1A,CHST15
ILF3,ARHGAP23
PPP3R1,ARHGAP25
CYS1,TMEM256-PLSCR3
SUB1,NAP1L4
C14orf80,DLGAP5
ZFP1,APPBP2
SEPT8,OIT3
ASF1A,BPIFB1
ABAT,DARS
HSPB8,SLC25A38
NR4A3,UQCR11
IGHMBP2,FAM46B
ADCY4,KLHL25
WDR35,C10orf62
FXYD5,ICAM2
SETD6,SNAP25
SYNJ1,KIAA2026
TSPAN13,ASIP
DLST,EFTUD2
FAM180A,ZNF177
LRP12,HIF1A
KRR1,AP1G2
SEC11A,OR6A2
TNFRSF10B,DLL4
UBE2D4,CEP295NL
DLX2,GPR12
DUSP2,KCNT1
FNBP1,ZNF777
FAM65B,SERINC2
NOMO2,CDIPT
LETM1,KIAA0101
ISYNA1,SERPINA9
C11orf57,CDRT15L2
TMEM173,BEST3
ZBTB8OS,CYBB
ZC3H7A,F2RL3
CSNK1A1,ALYREF
ATF7,UCK1
NDUFB7,RAB37
CYP26B1,AGGF1
STK11IP,RABEP1
SLC38A5,EID3
RIMBP3C,KIF2B
APOA2,C1orf43
DCST2,TTC38
FHL2,ATP5A1
RAB40C,ITGB7
ISM1,HTR4
SLC20A1,PPP2R5D
CDCA7L,FAXDC2
ERI2,MEX3D
PARD6G,CTSD
FAM64A,PADI4
CDH16,RPS14
POM121,SPATA5
LHFPL5,FBLIM1
FOXQ1,CLYBL
TIGD6,LSM5
MAP2,PPP2CB
GMIP,TP53AIP1
GRIK3,ELF4
ENGASE,GJC2
STARD7,RPS3A
SFXN5,ACRV1
INTS7,BBX
SLC22A24,SH2D7
MAP6,MRPL20
GZF1,SP140
C20orf96,GPR39
DENND6A,KIAA1429
AVP,SPATA4
TMEM80,ALDH3B1
SOBP,NAALADL1
DUSP15,ACTRT2
TPM1,TRMT2B
XKRX,CNTN5
ZNF622,CD48
MAVS,PSD3
MDH1B,CDC16
CAPN1,SLC26A1
GATAD2A,NBL1
PLSCR1,NECAB1
KIAA1614,KDM6A
BRF2,ANK1
C1orf64,AQP11
RPL15,ZRSR2
FBN1,PPP1R10
SLC35C1,SLC25A2
PLSCR2,ZNF135
ATXN7,MX2
CDK2AP2,DEFB4A
SERPINA3,SIGIRR
HECTD1,COBLL1
RALGDS,DEFB123
CD164,SLC25A47
TMC1,LRP11
NUMA1,B3GALT6
LPCAT4,ATP7A
C8orf33,IMP3
STK26,ZNF711
NIPSNAP1,HES3
IGF2,JPH2
HAND1,ZNF280A
ATP1B4,STARD6
MOB3C,UGT2B4
BHLHE23,TGM3
MEGF9,ALOX12
GSN,GPC3
PIGO,KRTAP12-2
SERAC1,PDE4B
PADI1,SMLR1
ARG2,FRAS1
ZDHHC18,CYP2C9
NOA1,NXPH1
KXD1,RAB4A
LSMEM1,IPO7
GALNT16,WDR44
AP1G2,SMIM21
CAGE1,OSGEPL1
TRPV3,C4BPA
COX6C,CITED2
SLC13A3,TET1
WBSCR22,OSBP2
ICAM3,DLL3
HMGXB4,SIAT4C
LRTM2,EIF4E1B
RETNLB,SLC35B2
FAM183A,TAF9B
APOE,LRRC8A
ARHGAP9,KRT5
ACTN1,DOCK2
WDR31,COLGALT2
LRRC14,CD276
MEIS3,KRTAP5-11
SLK,HLA-DMB
TCF3,EFCAB3
VAMP8,AMIGO2
ALDH3A2,REPS2
BCL2L12,OSBPL9
PPIP5K2,TIP47
LLGL1,COG4
ZNRD1,ZNF182
CD276,PIK3CB
COX7A2L,NUB1
SLCO1A2,EXOC3L2
STX16,SCGB3A1
CREB3L2,SAG
C19orf48,COX16
MB,RNF170
PLEKHH1,SNN
MUC13,FCER1G
AHSA1,TAF1L
CAMLG,TTC34
GPANK1,TYROBP
GFER,CCDC12
MSANTD3-TMEFF1,OXTR
CCM2L,HSD17B1
WNT1,IQCA1
TGIF2-C20orf24,SMARCB1
TMEM237,SUPT20H
RPS19BP1,APOF
BID,BHLHE22
CXCL16,TCHH
RTBDN,ENTPD7
PRPF8,THRSP
NBL1,SMCO4
GPBAR1,VNN1
SYPL2,RNF31
GUCA2A,LNX2
SIRPB2,MRGPRF
PLPP1,YPEL4
CPA5,ZSWIM2
ARSE,RHOH
IKZF1,ADFP
HBG2,SLC18B1
KIF1C,CCDC78
MCU,KLHL7
OXR1,KCND1
MARCH6,ICAM5
DUS2,MBLAC1
SERF2,LYG1
WDPCP,PDCD2
MICAL1,FAM47B
HIP1R,CEP250
ALPK2,HPS3
DGKB,FMO3
RNF114,PABPC1L
HENMT1,WDR66
CHCHD5,RNF26
CCDC9,ZBTB10
STK32C,PCYT1A
ZDHHC4,TMEM252
ITCH,UBE4A
SNX17,TCF7L2
IFI6,CDSN
HAO2,MTM1
LYZL2,GALNT18
ASIC3,PLDN
PITRM1,RABGGTA
CNN2,KRT26
TMEM91,PYY
RASSF4,OXT
ACADL,VEGFC
AGFG1,KLHL18
ARPC5L,L3MBTL4
PACSIN2,CIITA
NTRK3,FAM219B
NOVA1,BMP7
GHRL,ADAMTS19
TMPRSS5,PEMT
LUC7A,FAM228B
UBE2F,AATK
MPLKIP,TPX2
YDJC,PDCD11
PRRX1,C1orf64
TARDBP,PTP4A2
TRAFD1,SEMA3A
ROBO2,TRIM77
TAPBP,PZP
PPM1M,ASB4
MYO6,AMD1
MYCBP2,PSMD8
HSD3B2,LRRC28
PDCL3,DEFA1B
DICER1,RAB29
APOA1,MAK
KIAA1109,IRAK3
TREX1,PITX2
RBSN,P2RY6
SLC39A5,PRR5
KCNAB2,MERTK
CLPP,VWA8
C1QTNF8,MROH7
PRR3,USP4
SLC25A27,NOCT
KPNA1,TMEM239
RHOF,RWDD3
KLF3,VAPB
TMEM68,JADE3
MEX3B,ARHGAP27
MAP3K7,SVBP
CHCHD10,RAPGEF5
JMJD6,WWP2
SAMD1,NRXN3
ARHGEF37,PRRT3
UBE1,CLCNKA
C14orf1,OR4C6
LAGE3,IGDCC4
MYBPC2,SLC23A3
CLASP2,PLK1
TRAF7,DCAF4L2
COG7,GJA5
FGF21,PIP4K2C
TYMP,EIF4E3
SLC25A1,HVCN1
C17orf62,NKTR
ERAL1,CPO
ZNF750,NIPA2
GLYCTK,FNIP2
SEPT12,EIF4G3
DDX51,GRIK2
CCDC92,RSAD2
GPBP1L1,VWA9
ABL1,GOLGB1
PIP,C6orf25
AMOT,RRNAD1
MMP11,NKX1-1
PRIM1,ZNF595
ADCY9,EOMES
CST5,POU3F3
AGPAT2,C11orf68
AANAT,IER3
PRICKLE1,SBNO1
TAS2R50,MARCH4
PODNL1,GPI
KDM5C,EZH2
DIRC2,COTL1
COPG2,NUCKS1
SLC25A32,ROBO1
AGTRAP,PAPD7
CCDC146,CD302
REG3G,EPB41
ADPRHL2,SLC17A7
BAG1,PANK4
HOXB1,SLC11A1
SLC25A3,UIMC1
LRRC46,HIST1H4H
TCF7L1,ZDHHC22
TRAF5,GPR34
LTB4R,TSC2
GLIS1,CHKA
SLC6A15,C5orf42
BAHD1,TMEM176A
ST13,UQCRH
NDUFC2,CD274
TXNL4B,MTG2
GRHL1,UBE2E1
CD244,P3H2
SDCBP2,ACTR1A
TMA16,JAZF1
MPZL2,PLCB2
TGM2,AADACL2
CPA6,SPDYA
NFE2L1,GRIN2C
BSN,CABIN1
CT45A1,TFDP2
CNIH2,FAM122C
BMP8B,NMNAT3
HEXA,GPATCH4
ESYT2,PDE1B
CYBA,RDH12
COA1,ADAD1
HCN3,F9
SLC30A3,FAM118A
DDX54,SLC25A34
KCNK12,FAM180A
CDRT15L2,FAM205A
ATP5L2,MFSD12
KIAA1217,SH3BP5
DOCK2,CACNG5
ERCC6-PGBD3,CD14
ZSCAN32,TOM1
CCDC125,METTL15
THUMPD2,NELFE
RBAK,SMARCD1
SPDYE2,ARL4D
INCENP,ZNF565
MANEAL,SAMD13
DNAJC28,ATPAF1
FOXRED2,KCNC1
LGALS8,NCAPG2
CHPF2,CRTC2
SRPK2,ZNF358
NFU1,GRAMD3
ABHD1,LIPA
ANP32B,WDR4
SOS1,NAT8
RAE1,TPP2
PSMC1,NELFA
HLCS,EMC3
AP2M1,T1A
ALCAM,LGALS14
PKM,NDUFA10
CASP8AP2,CHCHD5
CLDN7,BSG
TTLL12,RNF145
MAP3K14,ZACN
FKBP1B,CEACAM20
CEP72,KBTBD13
PRICKLE3,KIAA0513
GJA1,ZNF99
UGT2B28,GBP2
CLUAP1,DEFB133
RFPL4B,TMEM65
DCAF11,EREG
RPF1,CEACAM1
FADS6,SHISA2
MBOAT7,IRF2BP1
HDAC1,DMTF1
SPO11,FAM122B
MFGE8,HYDIN
GALNT1,SLC30A9
ZC3H18,RPEL1
MIXL1,LHFPL5
ZNF747,TP53I13
MND1,PIN4
CCL22,POTEC
OPA3,LEPR
C12orf49,ARMC1
C16orf70,KDF1
CAPN9,UBE2V1
CD1A,SEH1L
CCDC70,POLL
RDH11,SRPRB
EIF4EBP1,ABHD17A
HIST2H3C,ZNF808
NEU3,DHPS
HNRNPH1,EI24
BRSK2,ASXL3
ERH,FAM193A
NQO2,SETD2
NOS1AP,GSG2
ERICH6,PPIF
ZNF865,SLC25A21
DTWD2,MRPS10
KBTBD4,MYO1A
CELSR3,L3MBTL3
DAXX,VSX2
ULK4,SLITRK1
TNFRSF14,CIPC
LUZP2,SEC24B
EPM2A,SSX7
SLC16A3,CDC42EP1
FUT1,KRBOX4
FAM189B,PNMA1
ZNF664,TAF10
RHOXF2,ZNF343
SUPT16H,FAM19A4
TOP3A,C11orf91
ATP2A1,SPHKAP
ZNF644,LAMP1
XIAP,DOK6
PLAG1,GPR171
UPF1,TGIF2LX
NRXN3,SECTM1
SH3BP5L,UBLCP1
MYLK4,RPL13A
DHX32,TMEM37
TMX2,BPHL
FAM131C,GORASP2
OR4C6,ZC3H14
B4GALT4,MBOAT7
ASCC3,RALGDS
PPP1R26,GATAD2A
TXNDC9,ATP8B4
WLS,FAM21A
PCSK7,RCN3
KREMEN2,TIMP2
FAM134C,WBP2
ENO3,TCF19
SH3D21,DLL1
RPS6KA5,CETN1
SIRT3,VRTN
MFRP,TBC1D2B
DUSP26,KDM6B
PPP1R9B,FAN1
NCOA6,UBE2D3
C19orf12,DDX5
TTYH2,SNRNP48
UAP1,NEU1
FAM155B,USP14
WBSCR16,FUT6
MGC15429,GOPC
NASP,PUS7
CCR10,TSACC
LIN28B,SH2D1A
ZNF124,ANAPC11
RFC4,APOBEC3H
RBMY1J,IRF9
IL3RA,FAM21C
CCND1,SH3D19
HSPA2,GALK2
TMCO1,HPS5
EYA2,ZNF791
DEGS1,RNF11
STK17B,PUF60
FLII,GRAMD4
LAPTM4A,DYNAP
TRIM44,CYCS
RIMBP3B,MTFR1
ORC5,PTGIS
CDK2,ISLR2
OR2A1,SORT1
ZBTB21,TMEM8A
BCLAF1,DDC
ALG13,PGAM2
TST,HPR
TTF2,C8orf58
FADS2,FYB
ZFP62,ZNF155
RDM1,MIXL1
CEP192,PAFAH2
FAM174B,SP9
EIF5,PINX1
KCTD10,MED21
FAM86C1,KLHL41
SPINK9,FAM160B2
PIWIL2,MGMT
FASTKD1,LOC57019
DNAH2,GPRIN3
TMEM30A,SP2
HLADRB1,CDAN1
ACER3,RFX1
POLDIP3,KCNK15
MBIP,EDEM1
NOS2,RPL18A
BACE2,ARHGEF9
SNX1,GAS8
PPP2R5C,RANBP3L
CISD3,PRKACB
ALK,EPHX4
SCARA3,GTF2H1
GNL1,OMD
CTRC,TTC39A
GCC1,COX4I2
TMEM168,ESRP2
RARA,FABP2
LHFP,CST2
FGF4,FBXO2
ANGPT2,MSRB3
NSMF,ZNF219
PGBD2,CD63
GIMAP8,WISP1
NKAIN4,FZD4
ABCA10,KHDC1L
ACSBG2,FAM214A
AP3B2,PPEF2
MYO1B,TMEM176B
RHPN1,IL24
AGBL3,MPP2
AKAP1,DKK4
MAP3K4,C18orf21
RIMS4,COPS2
SLC5A3,FOXC2
ZDHHC15,BLM
KRTAP10-7,MYOG
ACAN,VCAM1
FBXL22,GGT5
PHGDH,DET1
ABLIM3,TOP3B
FAM110A,CTSK
TBC1D9B,DEPDC5
ZNF646,NPL
P3H2,PCDHGA12
MRFAP1L1,EPHA2
GSAP,CTSV
PRKG2,SLC3A2
TMEM179,PLEKHN1
CDH24,RTBDN
CENPU,FOXN1
GZMH,FSIP1
PIK3CA,NUDT10
DGKA,TSPYL4
CMYA5,HSPA1A
R3HDM1,DOC2B
CCT8,DHX33
TMP21,FILIP1L
LRRC39,RARB
TBC1D7,BTBD8
TCOF1,C10orf105
HYAL3,NUMA1
RNF122,CPNE3
TNNT2,WTAP
PPM1F,DEFA1
PHTF2,RLN1
INPP5J,PDS5B
ISLR2,KCNK10
IQCF6,PCSK1
GSTT2B,NSRP1
ARHGEF4,MSR1
TMEM209,ETFA
PTPN1,ZFAND6
ITPR2,C1QTNF2
ZNF594,TCIRG1
IFIT1,WDR59
AL365273.1,FITM2
NOB1,TIGD4
CDHR4,GOLGA5
ZXDC,STXBP5L
SMDT1,KPNA3
DNAJB2,SKIL
EFTUD2,BTG3
CREB3L1,STIM1
C1QA,COX5A
APOC4,MXD4
APOA1BP,MPZL2
PRKAR1A,DUOXA2
MAGEA4,DCTN6
RGS10,GFI1B
MGAT2,NOVA1
IL6ST,DEFB124
MYADM,CLN8
CUL4A,KIAA0319L
TCEA2,TMEM189-UBE2V1
GSG1,HIST1H2BJ
DHRS3,CDHR3
OLFM2,SPOCD1
SMARCA4,AHSA2
FBXW9,LYAR
HNRNPUL1,EIF3S6
TMCC1,ROPN1
SLC47A1,TMEM192
SNU13,ADGRA3
KDELR1,GJB1
POP1,CASP7
RNF14,USP17L8
ZMAT3,CDC37L1
CPT1C,STK26
SPTLC1,IPPK
TM2D1,CTSF
EPB41L4B,GSTP1
SPAG17,CASP8AP2
WISP2,PITHD1
TAF2,SP110
EXT1,LMNB2
ABHD15,CYHR1
ICOSLG,GMDS
GART,GNGT1
SKIV2L2,TMEM159
HTR5A,ABLIM2
ISG15,IQCJ
CADPS,LEP
PXK,ATMIN
PDCD6IP,CSH2
C1QTNF4,TMTC3
EHD2,RNF135
HORMAD2,CCDC153
CXXC1,SH3YL1
HMBOX1,ZNF774
SEC61G,CNOT10
LYRM9,IFI44
E2F1,USP40
TMEM119,ALPPL2
LYPD6B,CATSPER4
DLX1,SMAD5
MRPS11,TRO
LIN7C,C1D
ZNF569,ARD1
RINL,AJUBA
HUS1,DYRK2
FGF23,NAP1L5
KLHDC10,IL34
ARHGAP26,CPNE8
GCNT2,CBFA2T3
AAGAB,HUWE1
M9,RNF146
GOT2,KCTD16
CCDC174,REEP5
DUSP28,PVRIG
IL18,TEX33
CCDC38,C5orf52
PANK4,BF
DBN1,DAND5
CCAR2,SLC43A1
ARID3B,PSME2
EXOC3L4,STX19
FRY,EIF2A
IGDCC3,NTRK2
EML3,SLC30A8
KRT86,SIX5
TMEM211,CLCN3
SPG11,TNS4
PIPOX,COL21A1
CILP2,SIRT1
SPON1,SHC3
TOPAZ1,DLX3
LIMA1,ITGA7
FAM127B,FAR1
NID2,BCL2
SLC8A3,OPRD1
ANKS1B,PHF11
HCFC1,ZNF265
AIM1,IFT80
POU3F2,RCAN3
ASTL,YARS
CLEC3B,ICAM4
RTEL1,SAMD14
C11orf88,TADA1
SPATA31A1,SLC39A9
LATS1,LYZL6
TCTEX1D2,FKBP10
ODF3B,SRPX2
POLE,ERLIN1
RASGRP2,BLOC1S6
C17orf98,EXOC8
RBPMS2,GSDMB
CHRNA9,NR6A1
PROX1,LIMCH1
MTMR7,RABGAP1
COL5A3,SAP30BP
MROH8,TPCN2
RNF25,THOC7
ZMYND11,NDUFB8
SLC5A9,DDX1
CDHR3,C18orf42
TET3,DNAJC10
TTC38,NLE1
CCT7,ZBTB49
RGSL1,AFM
CHI3L1,FRZB
WDR13,ZNF613
LTB,EXOC3L4
SDR42E1,MAGEE2
RASA4B,TCOF1
PHOX2A,SDS
CDC25B,CCDC66
APOC3,TANC1
BRINP1,MRAP
WTAP,TPRG1
NUP205,NARFL
PABPN1L,ZFC3H1
FGD4,LOR
FLI1,NDUFAF4
HERPUD2,MYDGF
BCAR3,SH2D2A
INPPL1,NEK7
PLPPR4,OAT
PCDHB10,PRKAG3
POLL,ARHGAP10
TCHP,KCTD4
METTL13,CHAF1B
HIPK3,NUP214
FAM71F1,DEFB116
PPL,HLTF
BSPRY,ITM2B
TCEAL4,GIMAP1
NBPF3,MESP2
CCDC102A,KLF17
ABHD2,TDRD3
EEF1B2,RALGPS2
PLCXD3,POGZ
LYRM5,BTNL8
YIPF1,SLC5A1
NOP58,PSMB7
C9orf78,DCP1B
AMPD1,DNAJC13
DPAGT1,EGFL7
ALDH8A1,OPRK1
CD40,ENTPD1
RIMS1,WAS
BEX2,IL12RB1
NFATC1,VRK3
ZNF365,RASA2
KCNMB1,ZNF493
KDM8,FGL1
COQ9,NTMT1
GSDMB,ZNHIT3
MEGF8,MALL
TWSG1,CATIP
ZNF770,PIGPC1
GYLTL1B,RDH5
SPI1,RNF44
DGCR6L,ARHGAP28
TIMM23,PTPN22
DIXDC1,TNRC6A
DPP4,TRMT1
CXCR5,FEN1
MT3,PIGT
TJP1,GYG2
PPFIA4,WDR74
SYNGR1,MTMR3
PRCP,PRNP
SHQ1,BPTF
FBXW8,KLHL10
TRMT61B,SAMD10
IL12B,HIST1H1E
RAB8B,RPL10L
FKBP10,CISD3
FGFRL1,ANGPTL6
MEIKIN,FXN
ANKRD13D,LCORL
OPRL1,TMEM235
GHITM,YIPF7
CHD4,SLURP1
POR,PSME1
SAMD3,MAP3K9
TOB1,RPL7
C1orf112,ARR3
KLHL23,CCDC97
JSRP1,LAG3
SERBP1,SLC25A4
ELF4,ZNF211
TPPP3,LRRC39
CLU,SSR4
SCNN1D,MRPS24
KLRD1,GCNT2
MFNG,SNX13
TMEM51,RCN2
RBBP8NL,CUL4B
GALNT11,CAMTA1
GRK5,TRIM72
MAP4K1,APITD1
SYT9,SLC4A2
EARS2,CDCA7L
RAC2,ARMCX5
TTYH3,GTF2H4
TMEM204,ATE1
TNC,ANKRD22
MYO9A,FAP
ZCCHC14,HSPBP1
BBIP1,STYK1
TAOK1,LRRC23
PCDH12,JSRP1
LSM12,UBXN10
RBP7,LRRC4
NAPRT,C1orf210
FLAD1,ZNF30
PKDREJ,RASGRF2
SRP9,C1orf127
SPATA7,KDSR
GMNN,NPAS4
PCDHB8,C1orf122
PRKD3,ITPR2
DCAF4L2,FAM25A
TMEM135,PTDSS2
CLK1,USP47
BCO2,MCHR2
FAM46B,LEF1
CHRM2,HIST1H2AJ
CD59,XPO1
NYAP1,GGT1
SLC18A2,DCHS1
TRIB3,C18orf25
GYPB,PNPLA7
PARP1,RC3H1
OTOP3,ABHD17B
HEATR5A,PLPPR1
CYP2W1,CTTNBP2
HSDL2,RAB44
SPATA20,SCGB1D4
ANK3,ELOVL5
AJAP1,GABRA4
CTH,GIPC2
CHST8,TESK2
LRRC8A,PYHIN1
SMAD5,C10orf76
ANKRD44,QSOX2
CTNNA3,CDCA2
PLEC,C7orf62
TPMT,APTX
NOL10,SDF2L1
INPP5B,HS3ST1
TRIM50,WDR26
ZBTB7B,FAM134B
UBA6,SIRT6
EVA1C,SEC24C
BZRAP1,ATM
GET4,MYH1
RAB3GAP2,FAM136A
RENBP,SYDE1
DLGAP5,METTL7B
POP7,ERBB3
DUSP18,PMEPA1
CEP57,DPYS
MYO10,GP2
ANXA13,CGB1
REN,DGCR2
NDN,IDH2
BANF1,EXOSC1
SMARCD1,MTHFD2
CBFB,HTR2B
RNF7,CISH
FAM133B,ITIH1
ANKK1,AAAS
COPZ1,TMC1
TPH1,FZD3
SIX2,CDCA4
PJA2,TRERF1
CLMN,PODNL1
SOCS4,CBFB
HEPH,CHD2
BATF,HIST1H2AG
CHSY3,C1QTNF4
RCOR3,TOM1L1
CCBL2,CENPN
LCN6,LAMA2
DUSP22,GJD2
PDE7A,REG3G
FKRP,FNDC9
KIF11,SLC35B1
ANKRD36,FHIT
FAM149A,UTP11L
EIF4EL3,RPH3AL
LCE1F,RPS6KA6
UXS1,GDNF
BRD2,TNNI2
ZNF275,C14orf180
NSG1,HNRPA3
EXTL2,MNDA
PAK6,ISG20L2
LZIC,DCPS
URB1,SYK
MVD,CD8B
WASF1,PSMA2
RIC8A,GPR173
FAM199X,ILKAP
STEAP2,BCO2
GARNL3,ECSCR
C6orf136,FURIN
EQTN,ULBP2
MPP3,OR5D13
MPG,IL1RL2
TMED6,ISG20
MCM8,TMEM74B
COL24A1,SFR1
DOCK11,BTBD2
SEC31A,CAMKK2
ASCC1,KIAA1033
DHRS1,PCDH19
SUV420H1,CCDC180
FAM131A,MRAP2
UTS2,ZNF460
DCST1,SMG1
RAB39A,ZWILCH
SPDYA,MTMR9
CENPBD1,MOGAT3
TMEM120B,SLC12A3
MARVELD2,AGRN
FUT11,NMNAT2
RNF125,CNKSR3
CCDC69,TDRD1
MTMR4,RHEB
GOLGA5,TCP1
ATP5D,STAR
SLC9C1,NEK4
INSIG1,CAPN10
MIEF2,MORC4
SMG6,LIPE
WNT6,FAM159A
CSH1,COL18A1
RHOT1,MAML1
C21orf2,NFE2L3
CKAP5,ACOXL
GGCX,MVB12B
XRCC2,TRIM62
ZNF219,MCM7
CST9L,CCDC173
TDRD9,BCS1L
GATA6,IFT43
NINJ2,C9orf131
RQCD1,HIST2H4B
SSB,TNFAIP6
TIAL1,JRK
APITD1,SRPR
TSFM,HLCS
SCAF11,KRAS
FBXO17,PTGR2
GTF2H1,SPAG5
ESRP1,THAP4
CLGN,GPAT3
XRCC5,TMEM69
SOX12,VCPKMT
SERPINB5,SERAC1
RASSF8,TMEM40
FAM195A,RPTOR
ARL8A,ZFP1
ASAP2,UTP6
KDM4C,CLMN
UBQLN2,NOLC1
KLHL38,DZANK1
ZNF131,PPP1R9A
EIF4G1,SAMD11
DNAJB1,LHFPL2
BNC2,ABHD8
OVCOV1,ZMYND8
ADA,SETD9
HSH2D,RPL7L1
RAF1,PCK2
PPIL6,TAOK3
STAT4,SETD5
LEXM,FUOM
SERP1,FAM13A
POM121C,AANAT
MMP23B,BAG4
PNKD,CCDC152
DCAF7,C2CD4A
MAST4,C9orf50
GPS1,ANKRD27
CNOT11,GPR85
RBMY1F,ESPL1
TBR1,MRPL54
OFD1,FGFR1
SLC2A11,AFF1
IRAK1,KCNA5
OIT3,NEURL1B
SERPINB11,ATXN3
PRPF19,KRTAP4-7
KCTD7,LAMTOR2
RAD23B,C2orf73
SLC6A4,CLRN3
GPR162,SDR9C7
PLCB3,EPM2A
RABGGTA,PPY
ERO1A,TSPAN7
HNRNPL,UCP3
EZH2,LURAP1
ABCG1,UNKL
STIL,ZNF812
KRTCAP2,UST
PAFAH1B2,UCHL3
ATP8B1,SMCHD1
SMIM6,TGDS
EYS,RASSF8
IDI1,CLN2
IMMP1L,SEZ6L2
FAM189A1,BNIP3
DTX2,TECTB
DNM1L,GAP43
PTGDR2,YES1
MTHFSD,ZNF792
PPM1B,PRKDC
PEX11B,FAM3B
GALNT6,WDR35
DNAJA3,MSN
CSNK2A2,SLU7
RELB,PKD2L2
ASML3B,RGS11
SLC22A18,FAAP20
SKAP2,SPIN4
CACNA2D2,PKD2
CAB39L,FAM166A
C16orf95,CAPNS1
FAM19A2,TSN
APOA4,PYGL
PARD3B,RFXAP
TTLL1,TMIGD2
FAM210B,TTF2
RRAS,DIO2
P2RX2,LMO2
ZNF384,KAZN
EIF2S1,SETX
NPC1L1,HIST1H2AB
WFIKKN2,ZNF286A
ABHD4,UBR4
FAM198A,TULP1
KIF3B,PRAF2
RBM26,NCAM2
PPDPF,TREH
PLIN1,TAS2R14
ACOX1,UBAP2L
ESRP2,DDB2
TMEM201,PPP1R14D
UGCG,EDC3
CIZ1,MN1
GLRX,ANGPTL3
GMEB2,RPL4
MYO1G,STK40
GTF2H3,EMP3
HMHB1,LDLRAD1
FAM181A,SCN3A
ADAR,PNMA3
CSRP2,SPECC1
KLHL41,TUBB3
CHAD,TMEM220
MNT,TMEM80
PM20D1,OSR1
SPIN3,MTA2
SGK1,NUFIP2
SIAH3,QRFPR
PKP1,CCDC17
KIFC3,BATF2
TM4SF3,ZNF239
TOMM70A,LARS
STPG1,PGK2
GOLGA8K,ST20
WDR72,KCNH7
ZBED3,FOXRED1
OLFML2A,RBPMS2
PPP2R2C,SCAND1
PTPRE,LYZL2
CATSPERG,VSTM5
UGDH,ACTA2
RPN2,MIA
PSMC3,LTV1
ABHD14A,NR1H4
COPE,RPL28
RAB6A,ANAPC10
C14orf166,LYPD3
TYRO3,SCN4B
CLASP1,KIAA0355
STXBP5L,ZNF169
PTK7,OSR2
ABHD17C,PLPP3
GPIHBP1,DBT
HMHA1,DLG1
CLPX,CD1C
AHCTF1,PITPNB
ANKRD39,MDFIC
C1orf43,C10orf142
SF3B5,TBC1D32
SCARF1,CHI3L2
RASEF,FASTKD3
RAMP2,CTBS
C5orf51,LMAN1L
ADRA1A,ANKRD18A
EIF3D,RIMKLB
AKIP1,MGAT5
PITX1,ZFP36L1
CCDC93,C1QTNF1
SMTNL2,CRMP1
C1orf105,REG3A
C1QTNF6,MYO19
NHLRC3,PLK2
TAF5L,PAWR
EDNRB,CEP76
TBX2,PCDH1
SECISBP2,FBXO17
RPS27L,CCZ1
USP8,MRPS2
RILP,NELL2
FAM83B,ZCCHC24
MRPL28,SLC36A4
POLR2J3,PCNXL4
ZMIZ2,IL10
MED8,MALSU1
MTURN,TRIM31
PADI3,HMG20A
NAKAP95,D1S155E
CAPSL,PAN3
IGFBP3,CMC2
IFIT1B,MYCN
TOP1MT,COX8A
CBLN1,LRRC14B
NGLY1,TRPV6
GPR17,NCLN
